"outcome2","exposure2","HR"
"Neurotic disorders","Exposed to Behavioral disorders",7.88005276568274
"Neurotic disorders","Exposed to Behavioral disorders",6.71016338388922
"Neurotic disorders","Exposed to Behavioral disorders",3.11890101191638
"Neurotic disorders","Exposed to Behavioral disorders",2.78672368682927
"Neurotic disorders","Exposed to Behavioral disorders",5.1285183663949
"Neurotic disorders","Exposed to Behavioral disorders",3.94873431111766
"Neurotic disorders","Exposed to Behavioral disorders",2.85743708800995
"Neurotic disorders","Exposed to Behavioral disorders",3.33974314053532
"Neurotic disorders","Exposed to Behavioral disorders",3.53533054025555
"Neurotic disorders","Exposed to Behavioral disorders",3.4204988397019
"Neurotic disorders","Exposed to Behavioral disorders",3.94655560592036
"Neurotic disorders","Exposed to Behavioral disorders",4.20931488795875
"Neurotic disorders","Exposed to Behavioral disorders",4.23497574154896
"Neurotic disorders","Exposed to Behavioral disorders",6.17990994897397
"Neurotic disorders","Exposed to Behavioral disorders",48.6048344383812
"Neurotic disorders","Exposed to Behavioral disorders",18.2628072312189
"Neurotic disorders","Exposed to Behavioral disorders",8.872440505309
"Neurotic disorders","Exposed to Behavioral disorders",3.45937902354998
"Neurotic disorders","Exposed to Behavioral disorders",3.18392591560678
"Neurotic disorders","Exposed to Behavioral disorders",7.70873113421755
"Neurotic disorders","Exposed to Behavioral disorders",2.93801769341882
"Neurotic disorders","Exposed to Behavioral disorders",6.06896937072208
"Neurotic disorders","Exposed to Behavioral disorders",4.9024917682762
"Neurotic disorders","Exposed to Behavioral disorders",3.26860536483335
"Neurotic disorders","Exposed to Behavioral disorders",3.97716478553479
"Neurotic disorders","Exposed to Behavioral disorders",3.62460131431422
"Neurotic disorders","Exposed to Behavioral disorders",3.15641250673978
"Neurotic disorders","Exposed to Behavioral disorders",3.50089797544078
"Neurotic disorders","Exposed to Behavioral disorders",7.28676289443706
"Neurotic disorders","Exposed to Behavioral disorders",4.40167521875683
"Neurotic disorders","Exposed to Behavioral disorders",4.40415185755675
"Eating disorders","Exposed to Organic disorders",4.43228122178158
"Eating disorders","Exposed to Organic disorders",15.2036662587281
"Eating disorders","Exposed to Organic disorders",4.65321789177232
"Eating disorders","Exposed to Organic disorders",14.3659338640788
"Eating disorders","Exposed to Organic disorders",45.5692478607893
"Eating disorders","Exposed to Organic disorders",6.974051968674
"Eating disorders","Exposed to Organic disorders",2.17973371443845
"Eating disorders","Exposed to Organic disorders",3.23707161959822
"Eating disorders","Exposed to Organic disorders",1.03670430091756
"Eating disorders","Exposed to Organic disorders",7.44048548443223
"Eating disorders","Exposed to Organic disorders",2.34004233245802
"Eating disorders","Exposed to Organic disorders",5.08613596585575
"Eating disorders","Exposed to Organic disorders",1.60981994928437
"Eating disorders","Exposed to Organic disorders",2.47967762051646
"Eating disorders","Exposed to Organic disorders",7.87750082990024
"Eating disorders","Exposed to Organic disorders",2.50318760074858
"Eating disorders","Exposed to Organic disorders",13.1584797670081
"Eating disorders","Exposed to Organic disorders",40.9167780417181
"Eating disorders","Exposed to Organic disorders",3.48358626824562
"Eating disorders","Exposed to Organic disorders",1.13134833701266
"Eating disorders","Exposed to Organic disorders",2.54586817118883
"Eating disorders","Exposed to Organic disorders",8.03159629813634
"Eating disorders","Exposed to Organic disorders",5.37172937265013
"Eating disorders","Exposed to Organic disorders",1.6943179830874
"Eating disorders","Exposed to Organic disorders",7.28938149874912
"Eating disorders","Exposed to Organic disorders",2.30348676552332
"Eating disorders","Exposed to Organic disorders",2.33695834204523
"Eating disorders","Exposed to Substance use",23.0251362590981
"Eating disorders","Exposed to Substance use",9.85522823848377
"Eating disorders","Exposed to Substance use",3.05060520864862
"Eating disorders","Exposed to Substance use",6.99227941741714
"Eating disorders","Exposed to Substance use",5.8179938324985
"Eating disorders","Exposed to Substance use",2.61229864333756
"Eating disorders","Exposed to Substance use",3.48452208519186
"Eating disorders","Exposed to Substance use",1.67680842569873
"Eating disorders","Exposed to Substance use",1.76560906468361
"Eating disorders","Exposed to Substance use",3.3371555085934
"Eating disorders","Exposed to Substance use",5.98815469265251
"Eating disorders","Exposed to Substance use",3.43434972786728
"Eating disorders","Exposed to Substance use",5.87201649263784
"Eating disorders","Exposed to Substance use",8.81167282585372
"Eating disorders","Exposed to Substance use",6.26576507621099
"Eating disorders","Exposed to Substance use",2.98056804059081
"Eating disorders","Exposed to Substance use",3.1018651752621
"Eating disorders","Exposed to Substance use",6.13900759735264
"Eating disorders","Exposed to Substance use",20.383093352283
"Eating disorders","Exposed to Substance use",1.69413460003378
"Eating disorders","Exposed to Substance use",5.52214184263074
"Eating disorders","Exposed to Substance use",1.26053771769172
"Eating disorders","Exposed to Substance use",3.98304538973199
"Eating disorders","Exposed to Substance use",1.50070914541401
"Eating disorders","Exposed to Substance use",4.38067271283383
"Eating disorders","Exposed to Substance use",1.73531867346539
"Eating disorders","Exposed to Substance use",4.52271691204732
"Eating disorders","Exposed to Substance use",2.29576118604274
"Eating disorders","Exposed to Substance use",5.32772863461828
"Eating disorders","Exposed to Substance use",3.38464727983522
"Eating disorders","Exposed to Substance use",6.43549267571467
"Eating disorders","Exposed to Substance use",2.09815458638922
"Eating disorders","Exposed to Substance use",6.00423467830394
"Eating disorders","Exposed to Substance use",2.13999529407293
"Eating disorders","Exposed to Substance use",5.80110954431103
"Eating disorders","Exposed to Substance use",20.0323366422375
"Eating disorders","Exposed to Substance use",1.57092222285672
"Eating disorders","Exposed to Substance use",5.32572365492106
"Eating disorders","Exposed to Substance use",1.13748366352093
"Eating disorders","Exposed to Substance use",3.73725131981946
"Eating disorders","Exposed to Substance use",4.50263058309252
"Eating disorders","Exposed to Substance use",1.4849592042622
"Eating disorders","Exposed to Substance use",4.68478161058077
"Eating disorders","Exposed to Substance use",1.73351746311917
"Eating disorders","Exposed to Substance use",5.23494061280857
"Eating disorders","Exposed to Substance use",2.18022983468857
"Eating disorders","Exposed to Substance use",6.14739367924169
"Eating disorders","Exposed to Substance use",3.15145074253125
"Eating disorders","Exposed to Substance use",5.97020759600438
"Eating disorders","Exposed to Substance use",2.05104432445485
"Eating disorders","Exposed to Substance use",2.01514021785017
"Eating disorders","Exposed to Schizophrenia and related",8.49669445319189
"Eating disorders","Exposed to Schizophrenia and related",28.1916067312848
"Eating disorders","Exposed to Schizophrenia and related",1.61354322219421
"Eating disorders","Exposed to Schizophrenia and related",5.26848054843126
"Eating disorders","Exposed to Schizophrenia and related",2.90070728895926
"Eating disorders","Exposed to Schizophrenia and related",0.910084879177086
"Eating disorders","Exposed to Schizophrenia and related",1.1517304378837
"Eating disorders","Exposed to Schizophrenia and related",3.43807595670831
"Eating disorders","Exposed to Schizophrenia and related",1.57424688552779
"Eating disorders","Exposed to Schizophrenia and related",4.17340270721389
"Eating disorders","Exposed to Schizophrenia and related",1.61404206163378
"Eating disorders","Exposed to Schizophrenia and related",3.82251888770308
"Eating disorders","Exposed to Schizophrenia and related",7.67542986213015
"Eating disorders","Exposed to Schizophrenia and related",15.0032523360055
"Eating disorders","Exposed to Schizophrenia and related",6.66467106616868
"Eating disorders","Exposed to Schizophrenia and related",2.35922869154061
"Eating disorders","Exposed to Schizophrenia and related",2.25279209948574
"Eating disorders","Exposed to Schizophrenia and related",4.12487245785189
"Eating disorders","Exposed to Schizophrenia and related",17.1341269027239
"Eating disorders","Exposed to Schizophrenia and related",1.28924196290639
"Eating disorders","Exposed to Schizophrenia and related",5.22905723064105
"Eating disorders","Exposed to Schizophrenia and related",3.95210283282988
"Eating disorders","Exposed to Schizophrenia and related",1.00874966650527
"Eating disorders","Exposed to Schizophrenia and related",3.70830055409515
"Eating disorders","Exposed to Schizophrenia and related",1.01246892685328
"Eating disorders","Exposed to Schizophrenia and related",3.69920451282009
"Eating disorders","Exposed to Schizophrenia and related",1.15695991271373
"Eating disorders","Exposed to Schizophrenia and related",1.8911708601806
"Eating disorders","Exposed to Schizophrenia and related",5.16520917345314
"Eating disorders","Exposed to Schizophrenia and related",3.20386918589415
"Eating disorders","Exposed to Schizophrenia and related",7.08714585317896
"Eating disorders","Exposed to Schizophrenia and related",5.38566987853605
"Eating disorders","Exposed to Schizophrenia and related",1.56852931765867
"Eating disorders","Exposed to Schizophrenia and related",1.53762569468866
"Eating disorders","Exposed to Schizophrenia and related",16.2935349451064
"Eating disorders","Exposed to Schizophrenia and related",3.86218119381799
"Eating disorders","Exposed to Schizophrenia and related",5.22660067386159
"Eating disorders","Exposed to Schizophrenia and related",1.26942922460254
"Eating disorders","Exposed to Schizophrenia and related",4.03384655144641
"Eating disorders","Exposed to Schizophrenia and related",1.01476891842761
"Eating disorders","Exposed to Schizophrenia and related",1.00356501961967
"Eating disorders","Exposed to Schizophrenia and related",3.73074818749226
"Eating disorders","Exposed to Schizophrenia and related",1.12882675112004
"Eating disorders","Exposed to Schizophrenia and related",3.66058291088122
"Eating disorders","Exposed to Schizophrenia and related",5.28018164717258
"Eating disorders","Exposed to Schizophrenia and related",1.91225740191369
"Eating disorders","Exposed to Schizophrenia and related",2.9076569935068
"Eating disorders","Exposed to Schizophrenia and related",6.48853063101458
"Eating disorders","Exposed to Schizophrenia and related",5.28433561514605
"Eating disorders","Exposed to Schizophrenia and related",1.49023005892247
"Eating disorders","Exposed to Schizophrenia and related",1.51738993372039
"Eating disorders","Exposed to Mood disorders",94.5396005348283
"Eating disorders","Exposed to Mood disorders",53.8229093026508
"Eating disorders","Exposed to Mood disorders",10.0659324739334
"Eating disorders","Exposed to Mood disorders",17.5945712014645
"Eating disorders","Exposed to Mood disorders",6.8942194526481
"Eating disorders","Exposed to Mood disorders",11.929443644183
"Eating disorders","Exposed to Mood disorders",3.66373602999047
"Eating disorders","Exposed to Mood disorders",6.18858397233896
"Eating disorders","Exposed to Mood disorders",9.62065163587048
"Eating disorders","Exposed to Mood disorders",5.84077620603258
"Eating disorders","Exposed to Mood disorders",16.0828132209468
"Eating disorders","Exposed to Mood disorders",9.60836237468951
"Eating disorders","Exposed to Mood disorders",17.4809025117233
"Eating disorders","Exposed to Mood disorders",10.2437811050916
"Eating disorders","Exposed to Mood disorders",18.4921644662498
"Eating disorders","Exposed to Mood disorders",10.8531927568103
"Eating disorders","Exposed to Mood disorders",10.745554132923
"Eating disorders","Exposed to Mood disorders",30.1227108336791
"Eating disorders","Exposed to Mood disorders",53.925749979274
"Eating disorders","Exposed to Mood disorders",7.74623175532394
"Eating disorders","Exposed to Mood disorders",4.36298257359556
"Eating disorders","Exposed to Mood disorders",6.41891178859215
"Eating disorders","Exposed to Mood disorders",3.65795592148016
"Eating disorders","Exposed to Mood disorders",5.24067444013519
"Eating disorders","Exposed to Mood disorders",3.0634820688246
"Eating disorders","Exposed to Mood disorders",3.14118902931979
"Eating disorders","Exposed to Mood disorders",5.19059637990944
"Eating disorders","Exposed to Mood disorders",5.57833251892361
"Eating disorders","Exposed to Mood disorders",3.38922031715521
"Eating disorders","Exposed to Mood disorders",4.30587599354065
"Eating disorders","Exposed to Mood disorders",6.97542320207887
"Eating disorders","Exposed to Mood disorders",10.5796061516998
"Eating disorders","Exposed to Mood disorders",6.14348579424478
"Eating disorders","Exposed to Mood disorders",6.10328896214954
"Eating disorders","Exposed to Mood disorders",29.2594851575082
"Eating disorders","Exposed to Mood disorders",52.4243983328426
"Eating disorders","Exposed to Mood disorders",4.16130280698415
"Eating disorders","Exposed to Mood disorders",7.39331120324106
"Eating disorders","Exposed to Mood disorders",6.21454678788242
"Eating disorders","Exposed to Mood disorders",3.53926153693868
"Eating disorders","Exposed to Mood disorders",5.19640738856146
"Eating disorders","Exposed to Mood disorders",3.03599890845684
"Eating disorders","Exposed to Mood disorders",3.04022887374411
"Eating disorders","Exposed to Mood disorders",5.02394258019866
"Eating disorders","Exposed to Mood disorders",5.17834289162944
"Eating disorders","Exposed to Mood disorders",3.1497034325233
"Eating disorders","Exposed to Mood disorders",4.07382352708624
"Eating disorders","Exposed to Mood disorders",6.57969966053565
"Eating disorders","Exposed to Mood disorders",10.2800898473149
"Eating disorders","Exposed to Mood disorders",5.92942829841305
"Eating disorders","Exposed to Mood disorders",5.96733601994295
"Eating disorders","Exposed to Neurotic disorders",68.9692256475895
"Eating disorders","Exposed to Neurotic disorders",43.878949726909
"Eating disorders","Exposed to Neurotic disorders",7.2264073214056
"Eating disorders","Exposed to Neurotic disorders",4.64440467797805
"Eating disorders","Exposed to Neurotic disorders",6.79888548850549
"Eating disorders","Exposed to Neurotic disorders",4.44991991772783
"Eating disorders","Exposed to Neurotic disorders",5.67665868524212
"Eating disorders","Exposed to Neurotic disorders",3.88132853129145
"Eating disorders","Exposed to Neurotic disorders",4.48917615271483
"Eating disorders","Exposed to Neurotic disorders",6.06379414076012
"Eating disorders","Exposed to Neurotic disorders",10.7185673072566
"Eating disorders","Exposed to Neurotic disorders",8.47267517499255
"Eating disorders","Exposed to Neurotic disorders",8.59410583272965
"Eating disorders","Exposed to Neurotic disorders",10.8076519808927
"Eating disorders","Exposed to Neurotic disorders",11.7583144133581
"Eating disorders","Exposed to Neurotic disorders",8.11457315438275
"Eating disorders","Exposed to Neurotic disorders",8.12636569801105
"Eating disorders","Exposed to Neurotic disorders",33.566011751929
"Eating disorders","Exposed to Neurotic disorders",20.7291246642207
"Eating disorders","Exposed to Neurotic disorders",5.30150424446893
"Eating disorders","Exposed to Neurotic disorders",3.31152232308584
"Eating disorders","Exposed to Neurotic disorders",4.64748912201167
"Eating disorders","Exposed to Neurotic disorders",2.957870548067
"Eating disorders","Exposed to Neurotic disorders",2.84060199562193
"Eating disorders","Exposed to Neurotic disorders",4.26672391608557
"Eating disorders","Exposed to Neurotic disorders",3.89237729193816
"Eating disorders","Exposed to Neurotic disorders",2.81024452743754
"Eating disorders","Exposed to Neurotic disorders",4.62968254058952
"Eating disorders","Exposed to Neurotic disorders",3.54337265149165
"Eating disorders","Exposed to Neurotic disorders",6.59037400290251
"Eating disorders","Exposed to Neurotic disorders",5.22217770623746
"Eating disorders","Exposed to Neurotic disorders",4.65054352562655
"Eating disorders","Exposed to Neurotic disorders",4.63381915699762
"Eating disorders","Exposed to Neurotic disorders",6.94288642892389
"Eating disorders","Exposed to Neurotic disorders",19.8340924908398
"Eating disorders","Exposed to Neurotic disorders",32.1694839570964
"Eating disorders","Exposed to Neurotic disorders",3.25215580157061
"Eating disorders","Exposed to Neurotic disorders",5.21471741487548
"Eating disorders","Exposed to Neurotic disorders",2.89375104507104
"Eating disorders","Exposed to Neurotic disorders",4.55377609606485
"Eating disorders","Exposed to Neurotic disorders",4.20080427078115
"Eating disorders","Exposed to Neurotic disorders",2.79255263364432
"Eating disorders","Exposed to Neurotic disorders",2.73668545450548
"Eating disorders","Exposed to Neurotic disorders",3.79553964619839
"Eating disorders","Exposed to Neurotic disorders",4.35891991171172
"Eating disorders","Exposed to Neurotic disorders",3.33126795904362
"Eating disorders","Exposed to Neurotic disorders",5.08243003214185
"Eating disorders","Exposed to Neurotic disorders",6.41206389751865
"Eating disorders","Exposed to Neurotic disorders",6.73573610930124
"Eating disorders","Exposed to Neurotic disorders",4.48736064817161
"Eating disorders","Exposed to Neurotic disorders",4.50412750627319
"Eating disorders","Exposed to Personality disorders",77.4281879734769
"Eating disorders","Exposed to Personality disorders",27.5976465731853
"Eating disorders","Exposed to Personality disorders",13.9584338130768
"Eating disorders","Exposed to Personality disorders",5.05577219772599
"Eating disorders","Exposed to Personality disorders",8.86085534477833
"Eating disorders","Exposed to Personality disorders",3.26767851978472
"Eating disorders","Exposed to Personality disorders",3.79622821954193
"Eating disorders","Exposed to Personality disorders",9.71044684211684
"Eating disorders","Exposed to Personality disorders",9.34549678492337
"Eating disorders","Exposed to Personality disorders",4.06137992958358
"Eating disorders","Exposed to Personality disorders",8.57575898066611
"Eating disorders","Exposed to Personality disorders",17.9400474221088
"Eating disorders","Exposed to Personality disorders",7.7036373466201
"Eating disorders","Exposed to Personality disorders",4.77584298637373
"Eating disorders","Exposed to Personality disorders",15.3097640797763
"Eating disorders","Exposed to Personality disorders",6.20460960201777
"Eating disorders","Exposed to Personality disorders",6.35230411598229
"Eating disorders","Exposed to Personality disorders",12.9713489718277
"Eating disorders","Exposed to Personality disorders",41.7714336332776
"Eating disorders","Exposed to Personality disorders",2.25025834584381
"Eating disorders","Exposed to Personality disorders",7.12300936677811
"Eating disorders","Exposed to Personality disorders",2.09755313169195
"Eating disorders","Exposed to Personality disorders",6.48074647183218
"Eating disorders","Exposed to Personality disorders",5.75211952539322
"Eating disorders","Exposed to Personality disorders",1.98987821824104
"Eating disorders","Exposed to Personality disorders",5.63400017209515
"Eating disorders","Exposed to Personality disorders",2.21775639063645
"Eating disorders","Exposed to Personality disorders",3.02089456167594
"Eating disorders","Exposed to Personality disorders",6.70914620022469
"Eating disorders","Exposed to Personality disorders",4.61960498335556
"Eating disorders","Exposed to Personality disorders",8.00513971689761
"Eating disorders","Exposed to Personality disorders",3.34476989338928
"Eating disorders","Exposed to Personality disorders",3.3080311708968
"Eating disorders","Exposed to Personality disorders",9.20197743917804
"Eating disorders","Exposed to Personality disorders",40.7039036245346
"Eating disorders","Exposed to Personality disorders",12.588664925764
"Eating disorders","Exposed to Personality disorders",2.17658572964811
"Eating disorders","Exposed to Personality disorders",6.9179321311903
"Eating disorders","Exposed to Personality disorders",6.40157209471289
"Eating disorders","Exposed to Personality disorders",2.06375617835627
"Eating disorders","Exposed to Personality disorders",5.62136490456787
"Eating disorders","Exposed to Personality disorders",1.93722738920489
"Eating disorders","Exposed to Personality disorders",2.15815983422688
"Eating disorders","Exposed to Personality disorders",5.50040265742731
"Eating disorders","Exposed to Personality disorders",2.81246718526179
"Eating disorders","Exposed to Personality disorders",6.25748470466256
"Eating disorders","Exposed to Personality disorders",4.61961237472944
"Eating disorders","Exposed to Personality disorders",8.02161601732565
"Eating disorders","Exposed to Personality disorders",8.98953928793857
"Eating disorders","Exposed to Personality disorders",3.21872976883606
"Eating disorders","Exposed to Personality disorders",3.25305026739946
"Eating disorders","Exposed to Intellectual Disabilities",12.278612159441
"Eating disorders","Exposed to Intellectual Disabilities",5.71657928840551
"Eating disorders","Exposed to Intellectual Disabilities",11.5690450376638
"Eating disorders","Exposed to Intellectual Disabilities",24.0549981922327
"Eating disorders","Exposed to Intellectual Disabilities",3.1759099826853
"Eating disorders","Exposed to Intellectual Disabilities",1.98065997524856
"Eating disorders","Exposed to Intellectual Disabilities",2.92718379880408
"Eating disorders","Exposed to Intellectual Disabilities",4.26507386641501
"Eating disorders","Exposed to Intellectual Disabilities",3.63503231171138
"Eating disorders","Exposed to Intellectual Disabilities",2.29225397029993
"Eating disorders","Exposed to Intellectual Disabilities",2.18145900218715
"Eating disorders","Exposed to Intellectual Disabilities",4.05122295607776
"Eating disorders","Exposed to Intellectual Disabilities",10.5019525813121
"Eating disorders","Exposed to Intellectual Disabilities",3.21664470757866
"Eating disorders","Exposed to Intellectual Disabilities",1.29050698139607
"Eating disorders","Exposed to Intellectual Disabilities",1.66087619262604
"Eating disorders","Exposed to Intellectual Disabilities",0.713764737670657
"Eating disorders","Exposed to Intellectual Disabilities",1.56482284577981
"Eating disorders","Exposed to Intellectual Disabilities",0.773255751004049
"Eating disorders","Exposed to Intellectual Disabilities",1.61709084464971
"Eating disorders","Exposed to Intellectual Disabilities",0.975408735434929
"Eating disorders","Exposed to Intellectual Disabilities",1.28925146465467
"Eating disorders","Exposed to Intellectual Disabilities",0.929485139106083
"Eating disorders","Exposed to Intellectual Disabilities",1.0886718641042
"Eating disorders","Exposed to Intellectual Disabilities",1.08548141603413
"Eating disorders","Exposed to Intellectual Disabilities",1.99348702666462
"Eating disorders","Exposed to Intellectual Disabilities",3.93731571296521
"Eating disorders","Exposed to Intellectual Disabilities",10.3544212250291
"Eating disorders","Exposed to Intellectual Disabilities",0.553361518803636
"Eating disorders","Exposed to Intellectual Disabilities",1.39922801964917
"Eating disorders","Exposed to Intellectual Disabilities",1.81211789686642
"Eating disorders","Exposed to Intellectual Disabilities",0.769043464705713
"Eating disorders","Exposed to Intellectual Disabilities",1.59105913959428
"Eating disorders","Exposed to Intellectual Disabilities",0.778257447623857
"Eating disorders","Exposed to Intellectual Disabilities",1.40789551938461
"Eating disorders","Exposed to Intellectual Disabilities",0.845982478993459
"Eating disorders","Exposed to Intellectual Disabilities",0.626048240092772
"Eating disorders","Exposed to Intellectual Disabilities",0.86108300832247
"Eating disorders","Exposed to Intellectual Disabilities",0.973921708487533
"Eating disorders","Exposed to Intellectual Disabilities",1.80151732834071
"Eating disorders","Exposed to Intellectual Disabilities",0.966059579664714
"Eating disorders","Exposed to Developmental disorders",46.363647819165
"Eating disorders","Exposed to Developmental disorders",20.6351699669742
"Eating disorders","Exposed to Developmental disorders",2.62080051190358
"Eating disorders","Exposed to Developmental disorders",5.68675450703644
"Eating disorders","Exposed to Developmental disorders",3.22574038292516
"Eating disorders","Exposed to Developmental disorders",6.6076429383142
"Eating disorders","Exposed to Developmental disorders",3.09097384051411
"Eating disorders","Exposed to Developmental disorders",5.46730550497213
"Eating disorders","Exposed to Developmental disorders",3.14623625888574
"Eating disorders","Exposed to Developmental disorders",4.19848984534602
"Eating disorders","Exposed to Developmental disorders",2.42897184800448
"Eating disorders","Exposed to Developmental disorders",2.33482485560176
"Eating disorders","Exposed to Developmental disorders",5.8184779097227
"Eating disorders","Exposed to Developmental disorders",3.9329473239152
"Eating disorders","Exposed to Developmental disorders",3.92284321170007
"Eating disorders","Exposed to Developmental disorders",8.44061691389489
"Eating disorders","Exposed to Developmental disorders",22.6203874683565
"Eating disorders","Exposed to Developmental disorders",4.10117000469654
"Eating disorders","Exposed to Developmental disorders",1.59473452439794
"Eating disorders","Exposed to Developmental disorders",3.61773956050555
"Eating disorders","Exposed to Developmental disorders",1.49956310147688
"Eating disorders","Exposed to Developmental disorders",1.79717547159742
"Eating disorders","Exposed to Developmental disorders",3.60781382406462
"Eating disorders","Exposed to Developmental disorders",1.53798783280178
"Eating disorders","Exposed to Developmental disorders",2.22302953279105
"Eating disorders","Exposed to Developmental disorders",1.7512172717741
"Eating disorders","Exposed to Developmental disorders",1.80632224624533
"Eating disorders","Exposed to Developmental disorders",0.736295158554394
"Eating disorders","Exposed to Developmental disorders",0.883541249123874
"Eating disorders","Exposed to Developmental disorders",4.05662927114162
"Eating disorders","Exposed to Developmental disorders",2.2929691275407
"Eating disorders","Exposed to Developmental disorders",2.21924278530478
"Eating disorders","Exposed to Developmental disorders",19.7657531251111
"Eating disorders","Exposed to Developmental disorders",7.22932087338381
"Eating disorders","Exposed to Developmental disorders",3.90457288160634
"Eating disorders","Exposed to Developmental disorders",1.48770018866855
"Eating disorders","Exposed to Developmental disorders",1.29946254232318
"Eating disorders","Exposed to Developmental disorders",3.20290848958891
"Eating disorders","Exposed to Developmental disorders",3.27570593981256
"Eating disorders","Exposed to Developmental disorders",1.59682432491822
"Eating disorders","Exposed to Developmental disorders",1.6949289456784
"Eating disorders","Exposed to Developmental disorders",1.14950545413629
"Eating disorders","Exposed to Developmental disorders",1.58393164650155
"Eating disorders","Exposed to Developmental disorders",1.62611483034429
"Eating disorders","Exposed to Developmental disorders",0.930063207584256
"Eating disorders","Exposed to Developmental disorders",1.13014853388283
"Eating disorders","Exposed to Developmental disorders",1.93925411046029
"Eating disorders","Exposed to Developmental disorders",2.01389347370445
"Eating disorders","Exposed to Developmental disorders",3.68827216344118
"Eating disorders","Exposed to Behavioral disorders",31.6988118782675
"Eating disorders","Exposed to Behavioral disorders",14.9970062822515
"Eating disorders","Exposed to Behavioral disorders",3.12096141441467
"Eating disorders","Exposed to Behavioral disorders",6.33073535984227
"Eating disorders","Exposed to Behavioral disorders",3.90915993292817
"Eating disorders","Exposed to Behavioral disorders",2.05220989481703
"Eating disorders","Exposed to Behavioral disorders",2.51605122920465
"Eating disorders","Exposed to Behavioral disorders",4.11322297486556
"Eating disorders","Exposed to Behavioral disorders",2.74149337692242
"Eating disorders","Exposed to Behavioral disorders",2.15400937264693
"Eating disorders","Exposed to Behavioral disorders",1.27420606431417
"Eating disorders","Exposed to Behavioral disorders",1.25592536059207
"Eating disorders","Exposed to Behavioral disorders",3.37310403814827
"Eating disorders","Exposed to Behavioral disorders",2.62317005228145
"Eating disorders","Exposed to Behavioral disorders",3.98498839473182
"Eating disorders","Exposed to Behavioral disorders",2.95239380317352
"Eating disorders","Exposed to Behavioral disorders",2.91812678956094
"Eating disorders","Exposed to Behavioral disorders",15.6843139273403
"Eating disorders","Exposed to Behavioral disorders",5.50347383927779
"Eating disorders","Exposed to Behavioral disorders",1.21378110805449
"Eating disorders","Exposed to Behavioral disorders",3.31274151883218
"Eating disorders","Exposed to Behavioral disorders",2.7063977036629
"Eating disorders","Exposed to Behavioral disorders",1.07018212043026
"Eating disorders","Exposed to Behavioral disorders",1.31275229267284
"Eating disorders","Exposed to Behavioral disorders",2.7010278614706
"Eating disorders","Exposed to Behavioral disorders",2.13373396465906
"Eating disorders","Exposed to Behavioral disorders",1.49818527646444
"Eating disorders","Exposed to Behavioral disorders",2.53365653476728
"Eating disorders","Exposed to Behavioral disorders",2.48282734680879
"Eating disorders","Exposed to Behavioral disorders",1.83808595804018
"Eating disorders","Exposed to Behavioral disorders",2.45724066624058
"Eating disorders","Exposed to Behavioral disorders",1.82715790092075
"Eating disorders","Exposed to Behavioral disorders",1.80540470509172
"Eating disorders","Exposed to Behavioral disorders",3.19040286885561
"Eating disorders","Exposed to Behavioral disorders",14.4626707666906
"Eating disorders","Exposed to Behavioral disorders",4.9681026169321
"Eating disorders","Exposed to Behavioral disorders",3.07075788742476
"Eating disorders","Exposed to Behavioral disorders",1.10051763897255
"Eating disorders","Exposed to Behavioral disorders",1.00486882439287
"Eating disorders","Exposed to Behavioral disorders",2.60111435166423
"Eating disorders","Exposed to Behavioral disorders",1.20458202554164
"Eating disorders","Exposed to Behavioral disorders",2.54056366051538
"Eating disorders","Exposed to Behavioral disorders",2.04247729211773
"Eating disorders","Exposed to Behavioral disorders",1.41089322961934
"Eating disorders","Exposed to Behavioral disorders",2.70322650117292
"Eating disorders","Exposed to Behavioral disorders",2.7678756150878
"Eating disorders","Exposed to Behavioral disorders",1.72296194357889
"Eating disorders","Exposed to Behavioral disorders",2.32309690878116
"Eating disorders","Exposed to Behavioral disorders",3.08984182413779
"Eating disorders","Exposed to Behavioral disorders",1.7193517839576
"Eating disorders","Exposed to Behavioral disorders",1.69473968353068
"Personality disorders","Exposed to Organic disorders",62.331511469668
"Personality disorders","Exposed to Organic disorders",10.7109426879221
"Personality disorders","Exposed to Organic disorders",2.35321698073326
"Personality disorders","Exposed to Organic disorders",13.7304830329188
"Personality disorders","Exposed to Organic disorders",1.8280098656842
"Personality disorders","Exposed to Organic disorders",10.7289425393356
"Personality disorders","Exposed to Organic disorders",8.91416692045265
"Personality disorders","Exposed to Organic disorders",1.4999443388705
"Personality disorders","Exposed to Organic disorders",1.61904326884617
"Personality disorders","Exposed to Organic disorders",9.20991664741613
"Personality disorders","Exposed to Organic disorders",6.5267048579975
"Personality disorders","Exposed to Organic disorders",1.31553792444075
"Personality disorders","Exposed to Organic disorders",6.22891960735045
"Personality disorders","Exposed to Organic disorders",1.38735032923728
"Personality disorders","Exposed to Organic disorders",2.37264666892001
"Personality disorders","Exposed to Organic disorders",13.1599812352066
"Personality disorders","Exposed to Organic disorders",2.31593193443012
"Personality disorders","Exposed to Organic disorders",10.5755739744166
"Personality disorders","Exposed to Organic disorders",50.4429149565068
"Personality disorders","Exposed to Organic disorders",7.94004783658729
"Personality disorders","Exposed to Organic disorders",1.66223690767117
"Personality disorders","Exposed to Organic disorders",8.16147163384234
"Personality disorders","Exposed to Organic disorders",1.70803761848849
"Personality disorders","Exposed to Organic disorders",5.86982663891919
